resID	atmilitary	atreligion	ated	atprof	atinc	atrace	atage	atmale	selected	rating
307	2	2	2	5	4	6	5	2	1	0.6666666666666666
307	2	2	1	6	1	4	2	2	0	0.3333333333333333
307	1	2	6	5	1	2	5	1	0	0.3333333333333333
307	1	4	5	4	1	4	4	2	1	0.8333333333333334
214	2	5	5	3	2	5	5	1	0	0.16666666666666666
214	2	5	2	5	6	2	5	2	1	0.6666666666666666
214	2	3	5	3	4	5	3	2	1	1
214	1	2	3	1	5	6	5	1	0	0.3333333333333333
214	1	2	3	4	1	3	5	2	0	0.8333333333333334
214	2	6	4	5	6	5	2	2	1	0.16666666666666666
214	2	3	1	1	2	1	3	2	1	0.5
214	2	3	1	4	1	4	6	1	0	0.5
214	2	3	1	4	2	4	4	1	0	0.6666666666666666
214	1	2	3	2	3	3	1	1	1	0.16666666666666666
214	1	6	5	1	4	5	1	1	1	0.6666666666666666
214	1	2	2	5	2	5	4	1	0	0.16666666666666666
193	1	3	2	6	2	1	5	1	0	0.5
193	1	4	5	4	3	6	4	1	1	0.6666666666666666
193	2	4	6	2	1	6	2	1	1	0.6666666666666666
193	1	4	4	3	4	2	6	1	0	0.5
193	1	5	3	1	3	2	5	1	0	0.5
193	1	2	6	1	3	6	4	2	1	0.6666666666666666
193	1	3	3	6	3	5	1	2	0	0.16666666666666666
193	2	3	2	3	1	1	4	2	1	0.6666666666666666
193	1	6	5	4	5	2	6	1	0	0.5
193	1	6	4	2	3	1	4	2	1	0.6666666666666666
193	1	2	6	2	2	6	6	2	1	0.6666666666666666
193	2	6	1	6	3	3	6	1	0	0.5
710	2	1	3	6	6	3	1	2	0	0.5
710	2	4	1	3	5	5	3	2	1	0.6666666666666666
710	1	2	5	2	2	3	3	1	1	0.6666666666666666
710	2	5	4	6	6	2	1	1	0	0.3333333333333333
710	2	3	4	6	4	6	3	2	1	0.6666666666666666
710	1	5	6	2	1	4	2	2	0	0.6666666666666666
710	1	3	2	3	6	6	3	1	1	0.3333333333333333
710	2	5	1	3	1	6	6	2	0	0.3333333333333333
710	2	6	3	4	3	6	3	1	0	0.8333333333333334
710	2	5	3	5	5	1	1	2	1	0.8333333333333334
710	2	2	5	4	6	6	5	1	0	0.5
710	1	5	6	6	2	2	3	2	1	0.6666666666666666
126	1	1	2	4	3	3	6	2	1	0.3333333333333333
126	1	2	4	5	5	6	1	2	0	0
126	2	4	5	1	5	3	2	1	1	0.16666666666666666
126	2	2	1	1	6	3	4	2	0	0
126	2	6	4	6	4	2	3	1	0	0
126	2	2	5	4	1	3	6	1	1	0.3333333333333333
126	2	4	6	4	3	3	1	2	1	0.6666666666666666
126	1	2	5	5	3	6	4	2	0	0.3333333333333333
126	1	3	5	4	1	6	1	1	0	0.6666666666666666
126	2	2	6	2	3	5	2	2	1	0.3333333333333333
126	1	5	2	6	1	6	4	1	0	0.16666666666666666
126	1	3	6	4	4	5	4	2	1	0.6666666666666666
849	2	1	6	5	2	3	1	1	1	0.6666666666666666
849	2	6	6	6	5	5	4	2	0	0.16666666666666666
849	1	1	5	4	1	2	4	2	1	0.6666666666666666
849	1	6	1	6	3	1	5	1	0	0.16666666666666666
849	2	2	2	1	1	4	3	1	1	0.3333333333333333
849	2	5	4	6	2	4	5	2	0	0.16666666666666666
849	2	1	3	3	2	2	1	2	1	0.3333333333333333
849	2	4	1	4	3	5	1	2	0	0.16666666666666666
849	2	4	5	3	5	3	4	2	1	0.6666666666666666
849	2	4	2	2	4	6	6	1	0	0.3333333333333333
849	2	3	1	5	5	3	1	2	0	0.3333333333333333
849	1	1	5	1	3	4	2	2	1	0.6666666666666666
401	2	1	3	1	5	5	1	1	1	0.5
401	2	4	5	1	4	4	2	2	0	0.6666666666666666
401	1	3	4	2	5	3	6	1	0	0.5
401	1	5	5	5	4	1	3	1	1	0.5
401	2	5	4	6	6	3	3	2	1	0.5
401	1	6	2	6	3	5	5	2	0	0.6666666666666666
401	2	2	4	5	1	1	4	1	1	0.6666666666666666
401	1	4	2	3	6	6	6	2	0	0.5
401	2	1	2	3	1	3	1	1	1	0.6666666666666666
401	1	5	3	2	1	5	5	1	0	0.6666666666666666
401	2	1	2	1	6	6	1	2	1	0.6666666666666666
401	2	6	4	5	3	1	3	1	0	0.5
236	2	4	2	5	1	2	5	2	0	0.5
236	1	1	3	2	3	5	2	2	1	0.5
236	2	3	1	6	5	6	6	2	1	0.5
236	2	3	6	6	1	3	2	1	0	0.5
236	1	4	5	5	4	2	3	2	0	0.5
236	2	2	1	5	5	5	3	2	1	0.5
236	1	6	1	6	3	6	5	1	0	0.5
236	1	1	3	3	5	5	2	1	1	0.5
236	1	1	5	2	4	5	1	1	0	0.5
236	2	5	3	4	6	5	1	2	1	0.5
236	1	6	6	3	2	6	3	2	0	0.5
236	2	3	5	4	6	4	3	2	1	0.5
638	2	4	6	2	3	5	6	2	0	0.3333333333333333
638	1	3	2	3	3	1	6	1	1	0.6666666666666666
638	1	6	2	1	2	2	4	2	0	0.6666666666666666
638	2	5	5	5	2	3	2	1	1	1
638	2	2	4	3	3	6	6	2	0	0.5
638	2	4	6	5	4	5	3	2	1	1
638	1	1	6	5	3	6	3	1	1	0.6666666666666666
638	1	4	2	5	5	2	2	1	0	0.5
638	1	3	5	1	5	2	1	2	1	0.16666666666666666
638	1	1	1	1	6	2	2	1	0	0
638	1	5	1	5	3	5	5	1	1	0.8333333333333334
638	1	5	4	6	6	3	5	2	0	0
729	1	1	3	3	2	1	6	2	0	0.6666666666666666
729	1	4	2	4	2	4	6	1	1	0.8333333333333334
729	1	4	3	1	4	2	4	2	0	0.8333333333333334
729	2	2	5	6	6	6	2	2	1	1
729	2	3	3	6	6	3	2	2	1	0.8333333333333334
729	1	6	3	3	2	5	1	1	0	0.6666666666666666
729	1	3	4	3	5	5	2	1	0	0.6666666666666666
729	2	5	3	5	1	3	4	2	1	0.8333333333333334
729	1	4	4	5	6	5	5	1	0	0.8333333333333334
729	1	4	2	1	6	4	5	1	1	1
729	1	2	1	1	5	1	1	1	0	0.6666666666666666
729	2	4	6	2	5	4	5	2	1	0.8333333333333334
283	2	5	5	6	3	6	3	1	1	0.6666666666666666
283	1	1	5	1	1	3	5	2	0	0.5
283	2	4	6	5	3	2	3	1	1	0.8333333333333334
283	2	4	2	3	6	3	5	2	0	0.3333333333333333
283	2	3	4	5	5	5	3	1	1	1
283	1	1	3	1	1	5	2	2	0	0.3333333333333333
283	1	6	3	1	6	2	5	2	0	0.6666666666666666
283	1	6	5	6	1	3	2	2	1	0.5
283	2	2	4	1	4	1	5	2	0	0.3333333333333333
283	2	3	2	6	6	6	6	2	1	0.6666666666666666
283	1	6	5	5	6	2	5	2	1	0.6666666666666666
283	1	1	1	4	3	4	4	1	0	0.5
239	1	1	6	5	5	3	5	2	1	0.5
239	2	1	6	6	5	3	6	2	0	0.3333333333333333
239	1	4	2	2	6	2	4	2	0	0.5
239	2	6	2	3	4	3	3	2	1	0.6666666666666666
239	1	1	1	2	3	6	6	1	0	0.3333333333333333
239	2	3	6	4	4	6	4	2	1	0.8333333333333334
239	2	6	4	3	5	1	5	2	0	0.6666666666666666
239	1	1	6	4	6	4	3	2	1	0.8333333333333334
239	2	6	2	1	1	2	3	1	1	0.6666666666666666
239	1	5	2	2	3	2	6	2	0	
239	1	2	5	5	6	3	6	1	0	0.5
239	2	5	4	1	1	4	5	2	1	0.8333333333333334
740	1	3	1	5	6	3	5	2	0	0.16666666666666666
740	1	3	3	3	4	2	2	2	1	0.8333333333333334
740	2	3	5	3	4	6	3	1	1	0.6666666666666666
740	2	6	1	6	4	4	2	1	0	0.3333333333333333
740	2	2	5	4	4	2	1	1	0	0.3333333333333333
740	1	6	6	3	2	5	2	1	1	0.6666666666666666
740	1	2	2	6	4	1	6	1	0	0
740	1	5	4	2	1	1	6	2	1	0.8333333333333334
740	1	4	2	6	3	4	3	2	0	0.3333333333333333
740	1	6	5	5	5	4	6	1	1	0.6666666666666666
111	2	5	1	3	3	3	5	2	1	0.8333333333333334
111	1	1	3	6	6	2	2	1	0	0.5
111	1	4	5	5	1	4	5	2	0	0.8333333333333334
111	1	1	4	6	6	1	2	1	1	0.6666666666666666
111	1	6	3	6	6	1	4	1	1	0.8333333333333334
111	1	6	4	5	3	4	6	2	0	0.6666666666666666
111	1	1	2	6	1	3	6	2	0	1
111	2	4	3	3	6	5	1	1	1	0.6666666666666666
111	2	6	3	5	6	3	3	2	1	0.8333333333333334
111	1	6	4	2	3	1	5	1	0	0.6666666666666666
111	1	6	3	4	3	6	5	1	0	0.8333333333333334
111	2	1	3	5	2	3	4	1	1	0.6666666666666666
437	2	2	1	1	1	3	1	2	0	0.3333333333333333
437	2	1	2	2	6	2	6	2	1	0.6666666666666666
437	1	4	2	4	3	5	3	1	1	0.6666666666666666
437	2	3	1	4	1	2	2	1	0	0.16666666666666666
437	2	3	6	2	4	3	1	1	1	0.8333333333333334
437	2	2	6	4	6	5	4	1	0	0.16666666666666666
437	2	3	3	6	5	1	4	1	0	0.8333333333333334
437	2	1	2	1	4	2	4	2	1	0.3333333333333333
437	2	2	5	2	5	6	6	2	1	0.6666666666666666
437	2	1	3	2	2	4	5	1	0	0.5
415	1	1	6	2	3	5	6	2	0	0.5
415	2	6	1	5	4	3	6	2	1	0.6666666666666666
415	1	6	4	4	3	2	4	2	0	0.5
415	2	4	1	3	4	5	4	2	1	0.6666666666666666
415	1	2	4	4	1	2	5	2	0	0.6666666666666666
415	1	5	5	4	6	6	1	2	1	0.8333333333333334
415	1	5	4	5	5	5	4	2	1	0.3333333333333333
415	1	1	5	1	5	4	5	1	0	0.6666666666666666
415	2	3	6	6	6	4	1	2	1	0.3333333333333333
415	1	6	3	5	2	1	6	1	0	0.16666666666666666
415	2	3	5	4	5	4	4	1	1	0.3333333333333333
415	2	6	3	6	1	1	2	1	0	0.16666666666666666
711	1	6	4	2	4	1	3	2	0	0.3333333333333333
711	2	5	2	2	1	6	4	1	1	0.6666666666666666
711	1	3	2	2	5	3	3	2	0	0.3333333333333333
711	1	1	6	5	5	1	6	1	1	0.8333333333333334
711	1	6	6	4	4	5	4	2	1	0.6666666666666666
711	2	1	5	4	4	3	3	2	0	0
711	2	3	5	3	5	2	4	1	1	1
711	2	2	2	1	5	2	3	2	0	0.16666666666666666
584	1	1	1	5	5	1	4	1	1	0.8333333333333334
584	2	3	5	4	1	3	4	1	0	0.5
584	1	5	3	4	3	3	4	1	1	0.8333333333333334
584	1	4	5	4	1	1	6	2	0	0.5
584	1	1	5	5	1	6	2	2	1	0.8333333333333334
584	2	2	5	4	6	5	1	1	0	0.5
485	1	2	1	2	5	4	5	1	0	0.5
485	1	2	3	4	6	2	5	1	1	0.5
485	2	3	6	3	2	4	4	1	1	0.6666666666666666
485	1	5	1	3	4	2	6	1	0	0.3333333333333333
485	1	1	4	5	4	5	6	1	1	
485	2	4	1	5	3	1	2	2	0	0.5
485	2	2	5	2	6	1	6	2	0	0.5
485	2	4	6	3	3	5	6	2	1	0.5
485	2	1	4	2	6	1	2	2	1	0.5
485	2	4	1	6	6	3	4	1	0	0.3333333333333333
485	1	1	3	1	6	5	5	1	1	0.3333333333333333
485	1	6	3	6	1	4	1	2	0	0.3333333333333333
694	1	2	5	3	1	2	6	2	1	0.8333333333333334
694	2	6	2	1	6	2	5	1	0	0.6666666666666666
694	2	2	1	5	5	5	4	1	0	0.5
694	1	4	5	3	5	2	3	2	1	0.6666666666666666
694	2	6	4	4	6	2	4	2	0	0.5
694	2	1	5	2	5	2	3	2	1	0.8333333333333334
694	1	2	1	1	1	6	4	2	0	0.5
694	1	4	4	6	4	5	2	2	1	0.6666666666666666
694	1	4	4	5	5	1	1	2	1	0.6666666666666666
694	1	3	5	4	1	5	5	1	0	0.6666666666666666
694	1	3	6	3	3	6	6	2	1	0.8333333333333334
694	1	5	2	4	4	1	6	1	0	0.6666666666666666
240	2	4	2	4	4	6	4	2	1	0.6666666666666666
240	2	6	5	2	1	3	6	1	0	0.5
240	1	1	5	3	4	4	6	1	0	0.5
240	1	3	4	6	1	2	5	1	1	0.5
240	1	1	1	5	6	1	5	1	1	0.6666666666666666
240	2	4	5	5	5	3	3	1	0	0.5
240	1	2	4	4	4	3	4	1	0	0.5
240	1	2	4	3	4	6	2	2	1	0.6666666666666666
240	1	4	6	5	6	4	1	2	1	0.8333333333333334
240	2	1	1	4	4	6	3	1	0	0.6666666666666666
240	2	5	4	2	6	1	3	1	0	0.16666666666666666
240	2	1	6	3	1	2	4	2	1	0.6666666666666666
297	1	6	1	1	5	6	1	1	1	0.6666666666666666
297	2	4	6	2	6	4	1	2	0	0.5
297	2	4	1	3	5	4	4	2	1	0.3333333333333333
297	1	3	5	4	2	2	6	2	0	0.16666666666666666
297	2	1	4	5	5	4	6	2	0	0.5
297	2	6	3	3	3	5	3	2	1	0.3333333333333333
297	1	3	1	4	6	1	4	1	1	0.5
297	2	6	2	6	5	6	6	1	0	0.3333333333333333
297	1	4	4	3	4	1	6	2	0	0.6666666666666666
297	1	2	2	4	6	5	3	1	1	0.3333333333333333
297	2	3	6	6	6	5	1	1	0	0.6666666666666666
297	2	4	4	6	2	6	4	2	1	0.5
651	1	4	6	2	6	6	2	2	0	0.5
651	1	6	5	2	1	2	1	1	1	0.6666666666666666
651	2	6	3	5	4	6	6	2	1	0.6666666666666666
651	1	5	6	2	6	2	2	1	0	0.16666666666666666
651	1	5	2	6	3	1	3	1	0	0.8333333333333334
651	2	1	2	4	1	6	2	1	1	0.5
651	2	5	5	4	2	5	4	1	0	0.3333333333333333
651	1	2	2	2	1	5	5	2	1	0.8333333333333334
651	2	1	5	5	3	6	5	1	0	0.6666666666666666
651	2	4	5	4	2	2	1	1	1	0.8333333333333334
651	2	5	2	5	2	1	6	1	1	0.3333333333333333
651	2	5	6	6	5	5	1	1	0	0.16666666666666666
669	2	3	2	4	4	2	5	1	1	0.16666666666666666
669	2	1	2	6	2	2	5	1	0	0.16666666666666666
669	1	6	5	2	1	6	4	1	0	0.5
669	2	1	4	2	1	6	4	2	1	0.16666666666666666
669	1	3	2	3	5	4	6	1	1	0.5
669	1	3	1	6	1	1	4	2	0	0
669	1	1	6	1	6	2	6	1	1	0.3333333333333333
669	1	2	1	1	1	6	3	1	0	0.16666666666666666
669	2	3	2	2	3	4	4	2	1	0.16666666666666666
669	1	5	1	6	3	6	1	2	0	0
669	1	3	6	6	1	6	1	2	0	0.16666666666666666
669	1	1	6	6	1	3	1	2	1	0.3333333333333333
90	1	4	5	6	1	3	4	1	0	0.5
90	1	2	5	2	5	3	3	2	1	0.8333333333333334
90	1	6	3	6	6	6	2	1	0	0.5
90	2	1	1	2	1	3	2	2	1	0.6666666666666666
90	2	3	2	5	1	1	5	1	1	0.6666666666666666
90	1	1	3	1	6	4	5	2	0	0.5
90	2	3	4	5	1	2	5	1	0	0.6666666666666666
90	2	4	3	3	4	5	5	1	1	0.6666666666666666
90	2	3	4	2	1	6	5	1	0	0.6666666666666666
90	1	1	2	3	1	3	1	2	1	0.6666666666666666
90	1	5	4	1	1	4	5	2	0	0.5
90	1	6	3	4	3	4	3	2	1	0.6666666666666666
749	2	6	1	1	5	5	2	1	1	0.6666666666666666
749	2	6	4	2	2	5	6	2	0	0.16666666666666666
749	2	3	1	4	4	4	2	2	0	0.6666666666666666
749	1	3	6	1	3	6	2	1	1	0
749	1	6	1	3	1	2	3	1	0	0
749	2	4	6	2	3	2	3	2	1	0.16666666666666666
749	1	2	2	6	2	2	3	2	1	0.5
749	2	6	4	2	6	5	5	2	0	0
749	2	3	6	2	2	3	2	2	1	0.16666666666666666
749	2	2	1	6	6	1	2	1	0	0
749	2	5	4	4	5	1	5	1	1	0.8333333333333334
749	1	3	5	1	1	5	6	2	0	0
650	1	6	1	2	1	1	2	1	0	0
650	1	3	6	6	4	4	5	2	1	0.16666666666666666
650	1	6	2	4	2	3	3	2	0	0
650	1	6	3	5	5	4	5	1	1	0.16666666666666666
650	1	2	3	3	4	3	1	2	0	0.6666666666666666
650	1	3	5	3	6	2	2	1	1	0.6666666666666666
650	1	5	5	6	6	3	6	1	0	0.5
650	2	4	6	3	4	2	1	1	1	0.5
650	2	6	5	3	3	2	1	2	1	0.6666666666666666
650	2	5	1	1	6	3	5	1	0	0.16666666666666666
650	2	4	4	3	2	2	1	1	1	0.5
650	1	5	5	3	3	5	4	1	0	0.5
497	1	2	3	3	6	4	5	2	0	0.5
497	1	3	6	3	3	4	1	1	1	0.8333333333333334
497	2	4	1	1	1	6	4	1	0	0.6666666666666666
497	2	4	3	1	6	2	1	2	1	0.8333333333333334
497	2	2	4	4	4	5	1	1	0	0.6666666666666666
497	2	4	2	1	6	3	5	2	1	0.8333333333333334
497	1	6	1	2	4	5	2	1	0	0.5
497	1	5	6	3	1	4	6	1	1	0.8333333333333334
497	2	1	6	6	2	3	5	1	0	0.16666666666666666
497	1	3	4	3	1	3	5	2	1	0.8333333333333334
497	2	3	2	3	5	5	1	1	0	0.6666666666666666
497	2	2	6	5	4	2	5	1	1	0.8333333333333334
893	1	2	3	6	6	3	5	2	1	0.5
893	1	5	2	2	5	2	5	1	0	0
893	1	5	6	4	2	1	6	2	0	0.3333333333333333
893	2	4	1	4	6	5	4	1	1	0
893	2	1	6	4	6	5	3	1	1	0.6666666666666666
893	1	2	3	2	3	4	6	1	0	0.16666666666666666
893	2	6	3	5	6	2	6	2	0	0.3333333333333333
893	1	1	2	6	5	5	1	2	1	0.16666666666666666
893	1	6	5	5	2	1	5	2	0	0.3333333333333333
893	1	5	3	3	3	3	1	1	1	0
893	1	3	2	1	6	3	6	2	1	0.5
893	2	2	1	5	1	5	4	2	0	0.16666666666666666
319	2	5	3	2	6	1	4	1	0	0.5
319	1	4	3	1	6	3	4	2	1	0.6666666666666666
319	1	4	3	2	2	1	3	2	1	0.6666666666666666
319	1	5	1	5	5	5	1	1	0	0.5
319	2	3	3	5	3	2	5	2	1	0.6666666666666666
319	2	1	3	6	4	3	5	1	0	0.5
319	2	6	6	4	3	2	5	1	0	0.5
319	1	4	6	5	6	4	6	1	1	0.5
319	2	5	4	2	5	5	1	1	0	0.6666666666666666
319	1	3	5	5	3	3	6	1	1	0.5
319	1	4	3	2	4	2	3	1	0	0.5
319	2	1	4	6	1	1	1	2	1	0.6666666666666666
742	2	2	6	5	5	5	4	1	1	0.6666666666666666
742	2	4	1	5	5	1	2	2	0	0.6666666666666666
742	2	5	6	2	6	2	2	2	1	0.8333333333333334
742	1	3	3	1	3	1	4	1	0	0.6666666666666666
742	1	6	4	2	4	5	1	2	0	0.6666666666666666
742	2	6	6	4	2	2	5	1	1	0.6666666666666666
742	2	1	4	5	2	1	5	1	1	0.5
742	1	6	3	1	2	3	2	1	0	0.5
742	2	5	4	3	4	5	5	1	1	0.6666666666666666
742	1	3	4	4	1	4	3	2	0	0.6666666666666666
742	2	1	1	6	4	3	3	1	1	0.8333333333333334
742	1	1	6	2	3	4	2	1	0	0.6666666666666666
237	1	6	2	3	3	3	3	1	1	0.6666666666666666
237	1	3	5	1	4	1	4	2	0	0.3333333333333333
237	1	1	4	3	4	6	5	2	0	0.8333333333333334
237	2	4	1	2	3	1	3	2	1	0.16666666666666666
237	2	4	1	4	5	1	5	2	0	0.6666666666666666
237	2	5	4	1	5	3	2	2	1	0.3333333333333333
237	2	3	1	1	3	2	4	2	1	0.6666666666666666
237	2	4	3	5	1	5	4	1	0	0.3333333333333333
237	2	1	6	4	5	3	6	2	1	0.8333333333333334
237	1	4	1	1	3	2	2	2	0	0.5
237	1	4	1	6	1	2	4	1	0	0.5
237	2	6	6	1	4	5	6	2	1	0.8333333333333334
69	1	4	2	6	5	6	2	2	0	0
69	1	1	4	6	1	3	3	1	1	0
69	1	5	5	4	4	6	3	2	1	0
69	2	6	1	4	1	2	1	1	0	0
69	2	1	3	6	1	1	6	2	1	0.3333333333333333
69	1	6	3	1	4	4	4	1	0	0.3333333333333333
69	1	4	6	4	1	4	1	1	0	0
69	1	4	6	6	6	1	2	1	1	0
69	1	6	5	4	4	1	1	2	0	0
69	1	2	2	4	3	3	5	1	1	0
69	1	1	5	4	3	3	6	2	0	0
69	2	3	4	6	2	6	6	2	1	0
806	2	5	5	4	3	6	1	1	1	0.6666666666666666
806	1	5	2	1	2	4	6	1	0	0.16666666666666666
806	1	3	4	4	6	5	1	1	1	0.6666666666666666
806	2	4	5	1	3	4	6	2	0	0.3333333333333333
806	2	1	1	6	1	2	5	2	0	0.6666666666666666
806	1	5	5	3	2	3	4	2	1	0
806	2	5	1	6	6	1	4	2	0	0
806	1	4	3	3	5	2	6	1	1	0.16666666666666666
806	2	5	6	3	6	2	3	2	1	0.5
806	1	4	1	6	5	6	4	2	0	0
806	2	3	6	6	4	3	5	1	0	0.6666666666666666
806	2	1	6	2	5	2	3	1	1	0.16666666666666666
72	1	5	6	1	1	5	6	1	0	0.5
72	1	6	1	2	4	6	5	2	1	0.5
72	1	4	4	3	2	5	3	2	1	0.5
72	1	1	1	6	2	6	2	1	0	0.5
72	1	3	1	1	2	4	1	1	0	0.5
72	1	2	5	1	6	2	4	1	1	0.5
72	1	3	3	3	5	3	6	1	1	0.5
72	2	3	3	1	1	3	4	1	0	0.5
72	1	2	6	3	2	5	4	1	0	0.5
72	2	4	4	3	3	1	2	1	1	0.5
72	2	6	3	1	5	4	2	1	1	0.5
72	2	4	4	6	2	4	1	1	0	0.5
